mechanism,geometry,schedule,severity,mover_frac,noise,epoch,effective_rank,top_k_variance_fraction,total_persistence_h1,projection_residual
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,28,2.9064907842840797,0.9571220431045312,107.84234075034595,1.5170074868013894
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,30,2.906490769230203,0.9571220543369936,107.84331619044424,1.5170074848999422
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,32,2.9064907664363275,0.9571220565832984,107.84351209425128,1.517007484828231
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,34,2.9064907659780066,0.9571220569574788,107.84354475424196,1.517007484826353
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,36,2.906490765915827,0.9571220570083706,107.8435491969029,1.5170074848263198
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,38,2.9064907659090755,0.9571220570138984,107.84354967945642,1.5170074848263193
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,40,2.906490765908504,0.9571220570143648,107.84354972018512,1.5170074848263193
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,42,2.9064907659084693,0.9571220570143943,107.84354972276412,1.5170074848263193
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,44,2.9064907659084698,0.9571220570143956,107.84354972288102,1.5170074848263193
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,46,2.9064907659084698,0.9571220570143958,107.84354972288456,1.5170074848263193
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,48,2.9064907659084707,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,50,2.9064907659084698,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,0,3.2631572031900835,0.9456283106235654,205.8792065584731,2.021274060384969
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,2,3.188070515161563,0.9475150771067212,204.43563861436152,1.9086345434396197
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,4,3.0372622729892003,0.952094286424204,193.50042689228184,1.687820074483841
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,6,2.8615412611278845,0.9579636137167732,160.4336507561092,1.4392063020153003
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,8,2.711176224233907,0.963268384552014,123.04739994627042,1.2335304310631927
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,10,2.611498764990812,0.9669727703752844,91.46491576913937,1.1006624489803598
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,12,2.559367945239892,0.968976526527852,82.9030765658305,1.032241873046157
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,14,2.537694122338697,0.9698203566581683,83.91132882265944,1.003985286462128
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,16,2.5305188575345325,0.970099734953314,86.12352678178564,0.9946346928199232
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,18,2.528635823505916,0.9701722409939448,86.93442368533044,0.9921676123021144
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,20,2.528249091609766,0.970186635446046,87.16349215952488,0.9916527094530464
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,22,2.528188840015436,0.9701886416666486,87.15518367435882,0.9915685730184792
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,24,2.528182406696995,0.9701887565630398,87.12865333282852,0.9915579443407598
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,26,2.528182193830748,0.9701887198612974,87.11161477674474,0.9915569217833292
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,28,2.528182298214846,0.970188703141108,87.11469814709139,0.9915568481755294
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,30,2.528182333629336,0.9701886987417369,87.1069366007242,0.991556844292756
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,32,2.5281823412267395,0.9701886978393964,87.11353622503945,0.99155684414632
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,34,2.5281823425090915,0.9701886976883528,87.11350582381243,0.9915568441424856
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,36,2.528182342683876,0.9701886976677933,87.11350168842988,0.9915568441424184
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,38,2.5281823427028653,0.9701886976655598,87.11350123925274,0.9915568441424176
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,40,2.5281823427044667,0.9701886976653712,87.11350120134108,0.9915568441424176
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,42,2.5281823427045693,0.9701886976653592,87.11350119894047,0.9915568441424176
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,44,2.528182342704574,0.9701886976653588,87.11350119883167,0.9915568441424176
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,46,2.528182342704573,0.9701886976653588,87.11350119882836,0.9915568441424176
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,48,2.5281823427045733,0.9701886976653588,87.11350119882829,0.9915568441424176
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,50,2.5281823427045724,0.970188697665359,87.08813415404411,0.9915568441424176
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,0,3.2631572031900835,0.9456283106235654,205.8792065584731,2.021274060384969
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,2,3.111781510965153,0.949804813110909,200.77586220241585,1.8001693432989343
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,4,2.800369909122833,0.9601122912312328,186.52861371050108,1.3667235863301936
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,6,2.4241176098787527,0.9730868277117992,151.5019286337112,0.8787094389327171
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,8,2.08673231172794,0.984840940891681,118.1317373817284,0.4749798554655445
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,10,1.84779799584076,0.9929747591674662,95.56413588532271,0.2141678564006826
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,12,1.7101065746324746,0.9973423120076288,78.72922789881792,0.0798623080900017
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,14,1.6449041427859157,0.999183239500101,77.41084090040798,0.0243962980083889
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,16,1.619707226388713,0.9997973288795644,80.94505171786722,0.0060416351164188
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,18,1.6118790865977897,0.9999597607468854,82.298623254436,0.0011989018136543
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,20,1.6099544852044578,0.9999936834083996,82.6129603444194,0.0001881779410969
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,22,1.6095854188842798,0.999999227167243,82.6649694681748,2.3023090773538632e-05
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,24,1.6095309928134898,0.9999999275061612,82.6716744540611,2.159624346793937e-06
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,26,1.6095249141012586,0.9999999948841144,82.67231962213991,1.524045227823613e-07
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,28,1.609524408827351,0.9999999997342516,82.67236606460474,7.916760084843926e-09
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,30,1.609524378202354,0.999999999990094,82.67236851442324,2.9510534604996845e-10
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,32,1.6095243768416674,0.9999999999997428,82.6723686068164,7.66007205596264e-12
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,34,1.609524376840972,0.9999999999999956,82.67236860923563,1.3355404389441666e-13
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,36,1.6095243768409595,1.0,82.6723686092781,1.496651970834141e-15
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,38,1.60952437684096,1.0,82.67236860927858,1.0202892535868245e-17
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,40,1.6095243768409602,1.0,82.67236860927858,3.942260548983807e-20
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,42,1.60952437684096,1.0,82.67236860927858,7.856563232684962e-23
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,44,1.60952437684096,1.0,82.67236860927858,7.076564766289113e-26
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,46,1.60952437684096,1.0,82.67236860927858,2.3621070753774657e-29
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,48,1.60952437684096,1.0,82.67236860927858,2.0942690768803848e-33
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,50,1.60952437684096,1.0,82.67236860927858,2.4927037687568863e-38
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,0,3.2631572031900835,0.9456283106235654,205.8792065584731,2.021274060384969
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,2,3.225478942789324,0.9465258035433752,203.84435154069416,1.9661129515031763
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,4,3.150691464630407,0.9485917350574178,196.73192064496536,1.8579770921257377
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,6,3.064994998636742,0.951368933239061,178.67898442615308,1.7362275343812377
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,8,2.992870560971902,0.9539115952988754,142.3905085689618,1.6355052530751906
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,10,2.94566541650738,0.9556348299434604,119.13117941930156,1.5704379887142186
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,12,2.9211580233236054,0.9565481100450944,109.40774965139305,1.5369314987965403
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,14,2.9109894629736788,0.9569357385361602,106.73029666314406,1.5230938626679544
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,16,2.907612676851977,0.957069855546256,106.98021962569726,1.518514749333712
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,18,2.9067170714268338,0.9571087124838484,107.66369171107452,1.5173065863305892
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,20,2.906527862794998,0.9571186729044618,107.614693576967,1.5170544313774144
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,22,2.906495898088446,0.9571211571017608,107.76173154160828,1.517013228617016
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,24,2.906491441241463,0.9571218138248496,107.8232171414346,1.5170080236084649
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,26,2.906490868098377,0.9571219952037616,107.83825633504269,1.5170075228481337
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,28,2.9064907842840797,0.9571220431045312,107.84234075034595,1.5170074868013894
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,30,2.906490769230203,0.9571220543369936,107.84331619044424,1.5170074848999422
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,32,2.9064907664363275,0.9571220565832984,107.84351209425128,1.517007484828231
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,34,2.9064907659780066,0.9571220569574788,107.84354475424196,1.517007484826353
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,36,2.906490765915827,0.9571220570083706,107.8435491969029,1.5170074848263198
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,38,2.9064907659090755,0.9571220570138984,107.84354967945642,1.5170074848263193
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,40,2.906490765908504,0.9571220570143648,107.84354972018512,1.5170074848263193
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,42,2.9064907659084693,0.9571220570143943,107.84354972276412,1.5170074848263193
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,44,2.9064907659084698,0.9571220570143956,107.84354972288102,1.5170074848263193
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,46,2.9064907659084698,0.9571220570143958,107.84354972288456,1.5170074848263193
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,48,2.9064907659084707,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,50,2.9064907659084698,0.9571220570143958,107.84354972288462,1.5170074848263193
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,0,3.2631572031900835,0.9456283106235654,205.8792065584731,2.021274060384969
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,2,3.188070515161563,0.9475150771067212,204.43563861436152,1.9086345434396197
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,4,3.0372622729892003,0.952094286424204,193.50042689228184,1.687820074483841
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,6,2.8615412611278845,0.9579636137167732,160.4336507561092,1.4392063020153003
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,8,2.711176224233907,0.963268384552014,123.04739994627042,1.2335304310631927
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,10,2.611498764990812,0.9669727703752844,91.46491576913937,1.1006624489803598
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,12,2.559367945239892,0.968976526527852,82.9030765658305,1.032241873046157
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,14,2.537694122338697,0.9698203566581683,83.91132882265944,1.003985286462128
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,16,2.5305188575345325,0.970099734953314,86.12352678178564,0.9946346928199232
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,18,2.528635823505916,0.9701722409939448,86.95898036986846,0.9921676123021144
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,20,2.528249091609766,0.970186635446046,87.16349215952488,0.9916527094530464
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,22,2.528188840015436,0.9701886416666486,87.15518367435882,0.9915685730184792
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,24,2.528182406696995,0.9701887565630398,87.10108700428611,0.9915579443407598
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,26,2.528182193830748,0.9701887198612974,87.11161477674474,0.9915569217833292
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,28,2.528182298214846,0.970188703141108,87.10790636418223,0.9915568481755294
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,30,2.528182333629336,0.9701886987417369,87.11372838289543,0.991556844292756
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,32,2.5281823412267395,0.9701886978393964,87.11353622503945,0.99155684414632
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,34,2.5281823425090915,0.9701886976883528,87.08813823225746,0.9915568441424856
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,36,2.528182342683876,0.9701886976677933,87.1067099062872,0.9915568441424184
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,38,2.5281823427028653,0.9701886976655598,87.08813418968955,0.9915568441424176
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,40,2.5281823427044667,0.9701886976653712,87.11350120134108,0.9915568441424176
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,42,2.5281823427045693,0.9701886976653592,87.08813415414303,0.9915568441424176
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,44,2.528182342704574,0.9701886976653588,87.08813415404708,0.9915568441424176
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,46,2.528182342704573,0.9701886976653588,87.10670941668567,0.9915568441424176
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,48,2.5281823427045733,0.9701886976653588,87.10670941668562,0.9915568441424176
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,50,2.5281823427045724,0.970188697665359,87.11350119882829,0.9915568441424176
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,0,3.2631572031900835,0.9456283106235654,205.8792065584731,2.021274060384969
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,2,3.111781510965153,0.949804813110909,200.77586220241585,1.8001693432989343
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,4,2.800369909122833,0.9601122912312328,186.52861371050108,1.3667235863301936
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,6,2.4241176098787527,0.9730868277117992,151.5019286337112,0.8787094389327171
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,8,2.08673231172794,0.984840940891681,118.1317373817284,0.4749798554655445
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,10,1.84779799584076,0.9929747591674662,95.56413588532271,0.2141678564006826
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,12,1.7101065746324746,0.9973423120076288,78.72922789881792,0.0798623080900017
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,14,1.6449041427859157,0.999183239500101,77.41084090040798,0.0243962980083889
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,16,1.619707226388713,0.9997973288795644,80.94505171786722,0.0060416351164188
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,18,1.6118790865977897,0.9999597607468854,82.298623254436,0.0011989018136543
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,20,1.6099544852044578,0.9999936834083996,82.6129603444194,0.0001881779410969
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,22,1.6095854188842798,0.999999227167243,82.6649694681748,2.3023090773538632e-05
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,24,1.6095309928134898,0.9999999275061612,82.6716744540611,2.159624346793937e-06
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,26,1.6095249141012586,0.9999999948841144,82.67231962213991,1.524045227823613e-07
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,28,1.609524408827351,0.9999999997342516,82.67236606460474,7.916760084843926e-09
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,30,1.609524378202354,0.999999999990094,82.67236851442324,2.9510534604996845e-10
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,32,1.6095243768416674,0.9999999999997428,82.6723686068164,7.66007205596264e-12
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,34,1.609524376840972,0.9999999999999956,82.67236860923563,1.3355404389441666e-13
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,36,1.6095243768409595,1.0,82.6723686092781,1.496651970834141e-15
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,38,1.60952437684096,1.0,82.67236860927858,1.0202892535868245e-17
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,40,1.6095243768409602,1.0,82.67236860927858,3.942260548983807e-20
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,42,1.60952437684096,1.0,82.67236860927858,7.856563232684962e-23
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,44,1.60952437684096,1.0,82.67236860927858,7.076564766289113e-26
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,46,1.60952437684096,1.0,82.67236860927858,2.3621070753774657e-29
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,48,1.60952437684096,1.0,82.67236860927858,2.0942690768803848e-33
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,50,1.60952437684096,1.0,82.67236860927858,2.4927037687568863e-38
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,0,3.2631572031900835,0.9456283106235654,205.8792065584731,2.021274060384969
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,2,3.2429735265836936,0.946097590640276,205.0417607713054,1.9916675813714328
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,4,3.1996750078893506,0.9471954621585312,201.3709365725623,1.928601127174216
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,6,3.141795597269154,0.9488620602069197,195.46443618797795,1.8452324233230064
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,8,3.079931761937464,0.9508609717985292,183.27083413916483,1.757284997438736
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,10,3.0235643495034794,0.9528140960576732,160.30855175790686,1.6781762694637363
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,12,2.9786764019217613,0.9544254444348682,134.7717651727305,1.6158687783409886
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,14,2.947059913457242,0.9555833214203804,119.76909108360547,1.5723503572464224
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,16,2.927234864774688,0.9563199014176188,111.73171767066611,1.545221059814598
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,18,2.9161250694211738,0.9567386271705828,107.68053654224474,1.530076474334977
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,20,2.9105485843010888,0.9569529023333564,106.7104497961314,1.522495205796963
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,22,2.908038613494601,0.9570523856164924,106.97007458257974,1.519091185868912
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,24,2.9070251173081,0.9570947509068316,107.2705748092862,1.5177210670850128
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,26,2.906657878422657,0.957111591057354,107.48770992822789,1.5172272860015537
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,28,2.906538340034712,0.9571180134700994,107.58647805313409,1.5170682060791123
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,30,2.906503259053581,0.9571204508679814,107.71629487406702,1.5170224835222508
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,32,2.906493883580675,0.9571214026804457,107.7829524077649,1.5170107867688305
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,34,2.9064915462322416,0.9571217893095376,107.82108710568296,1.5170081304909315
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,36,2.9064909752910486,0.9571219498170064,107.83449297050612,1.5170075965624543
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,38,2.906490828154914,0.9571220158497602,107.84000211901062,1.5170075018737184
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,40,2.906490785784712,0.9571220420532406,107.84224980715848,1.5170074871099208
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,42,2.9064907723324973,0.957122051908346,107.84310469775092,1.5170074850937312
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,44,2.906490767916328,0.9571220553860886,107.84340764893352,1.5170074848535655
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,46,2.9064907665006228,0.9571220565309396,107.84350752477448,1.517007484828723
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,48,2.9064907660713124,0.957122056881168,107.8435380929044,1.5170074848265018
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,50,2.906490765949966,0.9571220569804236,107.84354675722658,1.517007484826331
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,0,3.2631572031900835,0.9456283106235654,205.8792065584731,2.021274060384969
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,2,3.2230086231945845,0.946594844556934,205.6685481661465,1.9608173443736252
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,4,3.1363031380937807,0.9489993868149058,203.14411742546585,1.8320350359640252
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,6,3.0191668581702378,0.9526813973269562,191.4396376131768,1.661795337732367
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,8,2.892395877644651,0.9569084597665948,167.39827219328043,1.4822058448992912
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,10,2.775448735608238,0.9609645896516325,143.28259850405348,1.3206650585390989
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,12,2.6813102091871004,0.9643605857424696,112.34223356951762,1.1934325600557425
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,14,2.614457711906029,0.9668603477062092,92.17699947030636,1.1045675239880162
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,16,2.5723148914680385,0.9684750387842038,84.04959026948129,1.0491692366849843
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,18,2.5486389842563075,0.9693937157009452,82.4036868830299,1.0182438469068766
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,20,2.536755423548323,0.969856962377121,84.19745558234382,1.002762823351225
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,22,2.5314207042105097,0.9700647370417724,85.83077120461542,0.995811781790591
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,24,2.52927974104522,0.9701476127668884,86.6007205457371,0.9930139860046708
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,26,2.528513330251825,0.970176870176021,87.03167779531051,0.9920056802645384
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,28,2.5282698223049387,0.9701858956290322,87.16028464390138,0.9916808375269148
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,30,2.5282018643640702,0.9701882509220952,87.15958325079554,0.9915874716243288
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,32,2.5281856071601703,0.9701887208257772,87.1450902724136,0.9915635867409068
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,34,2.528182500909176,0.9701887586601105,87.12294627831218,0.99155816259579
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,36,2.5281821609671784,0.9701887328140848,87.1147273350269,0.9915570723086844
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,38,2.5281822297440795,0.9701887130518572,87.11696358766284,0.9915568789533707
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,40,2.528182295118237,0.9701887035433244,87.11478857868393,0.9915568488055536
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,42,2.528182325609297,0.9701886997088316,87.10714683343272,0.9915568446884748
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,44,2.528182337156053,0.9701886983212566,87.0882547939267,0.9915568441980545
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,46,2.528182341047686,0.970188697860515,87.11354047851628,0.9915568441473254
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,48,2.5281823422471783,0.9701886977191738,87.11351202442681,0.9915568441427904
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,50,2.528182342587885,0.970188697679084,87.11350395936432,0.9915568441424418
linear_to_kplane,spiked_gaussian,linear,weak,1.0,0.0,0,3.2631572031900835,0.9456283106235654,205.8792065584731,2.021274060384969
linear_to_kplane,spiked_gaussian,linear,weak,1.0,0.0,2,3.1825184467720726,0.9477088962676368,203.7157313943837,1.9026010986026092
linear_to_kplane,spiked_gaussian,linear,weak,1.0,0.0,4,3.006004684808557,0.9532032913576196,196.67995064015471,1.6498090355790596
linear_to_kplane,spiked_gaussian,linear,weak,1.0,0.0,6,2.762324321613714,0.961409784718684,183.57320788711644,1.3156385656134852
linear_to_kplane,spiked_gaussian,linear,weak,1.0,0.0,8,2.4913555391184783,0.9707494096650784,158.22618386836146,0.9631150012258012
linear_to_kplane,spiked_gaussian,linear,weak,1.0,0.0,10,2.2332433429657583,0.9797422213195784,132.0843960901297,0.6460199813372196
linear_to_kplane,spiked_gaussian,linear,weak,1.0,0.0,12,2.0170327909578702,0.987248809832483,111.23081748507752,0.3962701036370086
linear_to_kplane,spiked_gaussian,linear,weak,1.0,0.0,14,1.8552226134958196,0.9927292501625068,96.28069260596956,0.2218332879311332
linear_to_kplane,spiked_gaussian,linear,weak,1.0,0.0,16,1.7459261239645822,0.996250013505092,83.0695030364007,0.11308972285414
