run_id,run_dir,experiment,geometry,mechanism,model,n,d,schedule,severity,mover_frac,noise,seed,regime,metric_family,metric,direction,threshold,window,max_epoch,detection_epoch,normalized_detection_time,detected
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,1000,50,linear,moderate,1.0,0.0,31,Topology-first,Geometric,q10_pairwise_distance,decrease,0.05,2,50.0,8.0,0.16,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,1000,50,linear,moderate,1.0,0.0,31,Topology-first,Geometric,q50_pairwise_distance,decrease,0.05,2,50.0,4.0,0.08,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,1000,50,linear,moderate,1.0,0.0,31,Topology-first,Geometric,q90_pairwise_distance,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,1000,50,linear,moderate,1.0,0.0,31,Topology-first,Geometric,std_pairwise_distance,decrease,0.05,2,50.0,4.0,0.08,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,1000,50,linear,moderate,1.0,0.0,31,Topology-first,Topological,betti_curve_area_h1,decrease,0.05,2,50.0,8.0,0.16,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,1000,50,linear,moderate,1.0,0.0,31,Topology-first,Topological,betti_curve_change_h1,increase,0.05,2,50.0,2.0,0.04,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,1000,50,linear,moderate,1.0,0.0,31,Topology-first,Topological,betti_curve_peak_h1,decrease,0.05,2,50.0,12.0,0.24,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,1000,50,linear,moderate,1.0,0.0,31,Topology-first,Topological,max_persistence_h1,decrease,0.05,2,50.0,8.0,0.16,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,1000,50,linear,moderate,1.0,0.0,31,Topology-first,Topological,top5_persistence_h1,decrease,0.05,2,50.0,8.0,0.16,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed31,1000,50,linear,moderate,1.0,0.0,31,Topology-first,Topological,total_persistence_h1,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,1000,50,linear,moderate,1.0,0.0,37,Topology-first,Spectral,effective_rank,decrease,0.05,2,50.0,20.0,0.4,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,1000,50,linear,moderate,1.0,0.0,37,Topology-first,Spectral,top_k_variance_fraction,increase,0.05,2,50.0,,,False
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,1000,50,linear,moderate,1.0,0.0,37,Topology-first,Geometric,mean_pairwise_distance,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,1000,50,linear,moderate,1.0,0.0,37,Topology-first,Geometric,median_pairwise_distance,decrease,0.05,2,50.0,4.0,0.08,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,1000,50,linear,moderate,1.0,0.0,37,Topology-first,Geometric,q10_pairwise_distance,decrease,0.05,2,50.0,8.0,0.16,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,1000,50,linear,moderate,1.0,0.0,37,Topology-first,Geometric,q50_pairwise_distance,decrease,0.05,2,50.0,4.0,0.08,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,1000,50,linear,moderate,1.0,0.0,37,Topology-first,Geometric,q90_pairwise_distance,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,1000,50,linear,moderate,1.0,0.0,37,Topology-first,Geometric,std_pairwise_distance,decrease,0.05,2,50.0,4.0,0.08,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,1000,50,linear,moderate,1.0,0.0,37,Topology-first,Topological,betti_curve_area_h1,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,1000,50,linear,moderate,1.0,0.0,37,Topology-first,Topological,betti_curve_change_h1,increase,0.05,2,50.0,2.0,0.04,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,1000,50,linear,moderate,1.0,0.0,37,Topology-first,Topological,betti_curve_peak_h1,decrease,0.05,2,50.0,8.0,0.16,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,1000,50,linear,moderate,1.0,0.0,37,Topology-first,Topological,max_persistence_h1,decrease,0.05,2,50.0,8.0,0.16,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,1000,50,linear,moderate,1.0,0.0,37,Topology-first,Topological,top5_persistence_h1,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed37,1000,50,linear,moderate,1.0,0.0,37,Topology-first,Topological,total_persistence_h1,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,1000,50,linear,moderate,1.0,0.0,51,Topology-first,Spectral,effective_rank,decrease,0.05,2,50.0,20.0,0.4,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,1000,50,linear,moderate,1.0,0.0,51,Topology-first,Spectral,top_k_variance_fraction,increase,0.05,2,50.0,,,False
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,1000,50,linear,moderate,1.0,0.0,51,Topology-first,Geometric,mean_pairwise_distance,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,1000,50,linear,moderate,1.0,0.0,51,Topology-first,Geometric,median_pairwise_distance,decrease,0.05,2,50.0,4.0,0.08,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,1000,50,linear,moderate,1.0,0.0,51,Topology-first,Geometric,q10_pairwise_distance,decrease,0.05,2,50.0,8.0,0.16,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,1000,50,linear,moderate,1.0,0.0,51,Topology-first,Geometric,q50_pairwise_distance,decrease,0.05,2,50.0,4.0,0.08,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,1000,50,linear,moderate,1.0,0.0,51,Topology-first,Geometric,q90_pairwise_distance,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,1000,50,linear,moderate,1.0,0.0,51,Topology-first,Geometric,std_pairwise_distance,decrease,0.05,2,50.0,4.0,0.08,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,1000,50,linear,moderate,1.0,0.0,51,Topology-first,Topological,betti_curve_area_h1,decrease,0.05,2,50.0,8.0,0.16,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,1000,50,linear,moderate,1.0,0.0,51,Topology-first,Topological,betti_curve_change_h1,increase,0.05,2,50.0,2.0,0.04,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,1000,50,linear,moderate,1.0,0.0,51,Topology-first,Topological,betti_curve_peak_h1,decrease,0.05,2,50.0,10.0,0.2,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,1000,50,linear,moderate,1.0,0.0,51,Topology-first,Topological,max_persistence_h1,decrease,0.05,2,50.0,8.0,0.16,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,1000,50,linear,moderate,1.0,0.0,51,Topology-first,Topological,top5_persistence_h1,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed51,1000,50,linear,moderate,1.0,0.0,51,Topology-first,Topological,total_persistence_h1,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,1000,50,linear,moderate,1.0,0.0,123,Topology-first,Spectral,effective_rank,decrease,0.05,2,50.0,20.0,0.4,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,1000,50,linear,moderate,1.0,0.0,123,Topology-first,Spectral,top_k_variance_fraction,increase,0.05,2,50.0,,,False
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,1000,50,linear,moderate,1.0,0.0,123,Topology-first,Geometric,mean_pairwise_distance,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,1000,50,linear,moderate,1.0,0.0,123,Topology-first,Geometric,median_pairwise_distance,decrease,0.05,2,50.0,4.0,0.08,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,1000,50,linear,moderate,1.0,0.0,123,Topology-first,Geometric,q10_pairwise_distance,decrease,0.05,2,50.0,8.0,0.16,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,1000,50,linear,moderate,1.0,0.0,123,Topology-first,Geometric,q50_pairwise_distance,decrease,0.05,2,50.0,4.0,0.08,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,1000,50,linear,moderate,1.0,0.0,123,Topology-first,Geometric,q90_pairwise_distance,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,1000,50,linear,moderate,1.0,0.0,123,Topology-first,Geometric,std_pairwise_distance,decrease,0.05,2,50.0,4.0,0.08,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,1000,50,linear,moderate,1.0,0.0,123,Topology-first,Topological,betti_curve_area_h1,decrease,0.05,2,50.0,6.0,0.12,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,1000,50,linear,moderate,1.0,0.0,123,Topology-first,Topological,betti_curve_change_h1,increase,0.05,2,50.0,2.0,0.04,True
torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,/home/alex/evolve_local/evolve_collapse/evolve_checkpoints/collapse_ph/hole_fill/torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,collapse_ph,torus,hole_fill,torus_n1000_d50_k16__linear__moderate__mp1.0__noise0.0__seed123,1000,50,linear,moderate,1.0,0.0,123,Topology-first,Topological,betti_curve_peak_h1,decrease,0.05,2,50.0,12.0,0.24,True
